trial,seed,method,coverage_rate,avg_length,coverage_vs_scp,length_efficiency_vs_scp,noisy_accuracy,ambiguous_rate
85,899762581,Cluster-wise Oracle,0.8645418326693227,120.39592709690703,-0.0717131474103585,1.217606796836531,1.0,0.0
85,899762581,PCP,0.9561752988047809,160.3414811899693,0.019920318725099695,0.9142668388534271,1.0,0.0
86,430837839,SCP,0.8685258964143426,115.32325325476424,0.0,1.0,1.0,0.0
86,430837839,Cluster-wise Oracle,0.7848605577689243,99.32845806612822,-0.08366533864541836,1.161029331372359,1.0,0.0
86,430837839,PCP,0.8047808764940239,104.20808331908725,-0.06374501992031878,1.1066632220999797,1.0,0.0
87,465041247,SCP,0.9482071713147411,144.96881807417506,0.0,1.0,1.0,0.0
87,465041247,Cluster-wise Oracle,0.9243027888446215,138.74587346940558,-0.02390438247011961,1.044851385119873,1.0,0.0
87,465041247,PCP,0.9442231075697212,150.5200583043184,-0.003984063745019917,0.9631195981938835,1.0,0.0
88,633718516,SCP,0.8884462151394422,136.80405300148303,0.0,1.0,1.0,0.0
88,633718516,Cluster-wise Oracle,0.8844621513944223,128.1998502416159,-0.003984063745019917,1.0671155445474463,1.0,0.0
